,id,name,GN,OS,PE,SV,n,Tax,RepID
17869,UniRef100_A0A7C1LEU7/7-306,[subseq from] Bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,2.0,root TaxID=1,A0A7C1LEU7_9FLAO
17870,UniRef100_K9ED15/1-306,[subseq from] Multifunctional fusion protein,,,,,2.0,Bacteroides oleiciplenus TaxID=626931,K9ED15_9BACE
17871,UniRef100_A0A4R9J580/6-285,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Leptospira koniamboensis TaxID=2484950,A0A4R9J580_9LEPT
17872,UniRef100_N1WWI2/5-308,[subseq from] Multifunctional fusion protein,,,,,1.0,Psychroflexus gondwanensis ACAM 44 TaxID=1189619,N1WWI2_9FLAO
17873,UniRef100_UPI0003F50383/5-307,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Chryseobacterium gregarium TaxID=456299,UPI0003F50383
17874,UniRef100_A0A3M1NJD0/4-318,[subseq from] Multifunctional fusion protein,,,,,1.0,Calditrichaeota bacterium TaxID=2212469,A0A3M1NJD0_9BACT
17875,UniRef100_A0A0E3VQX3/1-305,[subseq from] Multifunctional fusion protein,,,,,1.0,Tannerella forsythia KS16 TaxID=1307833,A0A0E3VQX3_TANFO
17876,UniRef100_A0A1M4W2L3/2-304,[subseq from] Multifunctional fusion protein,,,,,2.0,Chryseobacterium TaxID=59732,A0A1M4W2L3_9FLAO
17877,UniRef100_A0A553EK72/1-307,[subseq from] Multifunctional fusion protein,,,,,1.0,Bacteroides sp. HF-5092 TaxID=2594500,A0A553EK72_9BACE
17878,UniRef100_A0A1I4WD05/2-304,[subseq from] Multifunctional fusion protein,,,,,2.0,Chryseobacterium oleae TaxID=491207,A0A1I4WD05_9FLAO
17879,UniRef100_E5WY10/1-307,[subseq from] Multifunctional fusion protein,,,,,3.0,Bacteroides TaxID=816,E5WY10_9BACE
17880,UniRef100_A0A1M3BBB5/11-285,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Chlamydia sp. 32-24 TaxID=1895742,A0A1M3BBB5_9CHLA
17881,UniRef100_A0A410SDQ6/5-282,[subseq from] Multifunctional fusion protein,,,,,1.0,Akkermansia muciniphila TaxID=239935,A0A410SDQ6_9BACT
17882,UniRef100_UPI001433CF34/1-307,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Bacteroides acidifaciens TaxID=85831,UPI001433CF34
17883,UniRef100_A0A3L7ZA46/1-307,[subseq from] Multifunctional fusion protein,,,,,1.0,Bacteroides acidifaciens TaxID=85831,A0A3L7ZA46_9BACE
17884,UniRef100_A0A2W6Y9Y1/4-306,[subseq from] Multifunctional fusion protein,,,,,1.0,Chryseobacterium sp. TaxID=1871047,A0A2W6Y9Y1_9FLAO
17885,UniRef100_A0A355ADC1/4-304,[subseq from] Multifunctional fusion protein,,,,,1.0,Flavobacteriaceae bacterium TaxID=1871037,A0A355ADC1_9FLAO
17886,UniRef100_UPI0008FD9016/1-285,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Francisella tularensis TaxID=263,UPI0008FD9016
17887,UniRef100_A0A7D7QVV5/5-306,[subseq from] Bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Chryseobacterium sp. cx-624 TaxID=2758037,A0A7D7QVV5_9FLAO
17888,UniRef100_UPI001589507C/1-307,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Bacteroides acidifaciens TaxID=85831,UPI001589507C
17889,UniRef100_W0IFC4/9-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium leguminosarum bv. trifolii WSM1689 TaxID=754523,W0IFC4_RHILT
17890,UniRef100_A0A6V0U7B4/4-307,[subseq from] Uncharacterized protein,,,,,1.0,Chaetoceros neogracilis TaxID=240364,A0A6V0U7B4_9STRA
17891,UniRef100_A0A1T4K0W4/6-307,[subseq from] Multifunctional fusion protein,,,,,2.0,Porphyromonas cangingivalis TaxID=36874,A0A1T4K0W4_PORCN
17892,UniRef100_UPI0013E023EC/9-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium leguminosarum TaxID=384,UPI0013E023EC
17893,UniRef100_A0A497CJM4/9-307,[subseq from] Multifunctional fusion protein,,,,,1.0,Bacteroidetes bacterium TaxID=1898104,A0A497CJM4_9BACT
17894,UniRef100_L1P186/1-306,[subseq from] Multifunctional fusion protein,,,,,2.0,Capnocytophaga TaxID=1016,L1P186_9FLAO
17895,UniRef100_A0A117LZX2/1-305,[subseq from] Multifunctional fusion protein,,,,,3.0,Bacteroidales TaxID=171549,A0A117LZX2_9BACT
17896,UniRef100_A0A1I6K0Q9/7-306,[subseq from] Multifunctional fusion protein,,,,,1.0,Maribacter stanieri TaxID=440514,A0A1I6K0Q9_9FLAO
17897,UniRef100_UPI000E0EE3F4/3-309,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Prevotella buccae TaxID=28126,UPI000E0EE3F4
17898,UniRef100_A0A1W6KP22/9-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium sp. CIAT894 TaxID=2020312,A0A1W6KP22_9RHIZ
17899,UniRef100_UPI000CF99EE5/4-304,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Apibacter sp. wkB309 TaxID=1679467,UPI000CF99EE5
17900,UniRef100_A0A6N8TRM1/4-304,[subseq from] Multifunctional fusion protein,,,,,1.0,Apibacter sp. B3546 TaxID=2656762,A0A6N8TRM1_9FLAO
17901,UniRef100_A0A2D7RK17/3-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Gammaproteobacteria bacterium TaxID=1913989,A0A2D7RK17_9GAMM
17902,UniRef100_A0A0S7BWY6/4-306,[subseq from] Multifunctional fusion protein,,,,,1.0,Lentimicrobium saccharophilum TaxID=1678841,A0A0S7BWY6_9BACT
17903,UniRef100_UPI0013242EF3/4-304,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,unclassified Apibacter TaxID=2630820,UPI0013242EF3
17904,UniRef100_UPI00161B2D5D/9-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium sp. BK512 TaxID=2587010,UPI00161B2D5D
17905,UniRef100_A0A3D1E6F5/7-308,[subseq from] Multifunctional fusion protein,,,,,1.0,Flavobacteriaceae bacterium TaxID=1871037,A0A3D1E6F5_9FLAO
17906,UniRef100_A0A644UIA6/4-306,[subseq from] (3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase,,,,,1.0,bioreactor metagenome TaxID=1076179,A0A644UIA6_9ZZZZ
17907,UniRef100_UPI00140C3FC8/4-307,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Cytophagaceae bacterium 50C-KIRBA TaxID=2516556,UPI00140C3FC8
17908,UniRef100_A0A349NHQ3/1-307,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase (Fragment),,,,,1.0,Prevotella sp. TaxID=59823,A0A349NHQ3_9BACT
17909,UniRef100_A0A1P8RT57/9-312,[subseq from] Multifunctional fusion protein,,,,,1.0,Winogradskyella sp. J14-2 TaxID=1936080,A0A1P8RT57_9FLAO
17910,UniRef100_A0A3S2VNW6/9-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,unclassified Rhizobium TaxID=2613769,A0A3S2VNW6_9RHIZ
17911,UniRef100_A0A2E6SBX9/15-290,[subseq from] Multifunctional fusion protein,,,,,1.0,Roseibacillus sp. TaxID=2024856,A0A2E6SBX9_9BACT
17912,UniRef100_A0A496LBQ3/1-305,[subseq from] Multifunctional fusion protein,,,,,1.0,Bacteroidetes bacterium TaxID=1898104,A0A496LBQ3_9BACT
17913,UniRef100_UPI00037483E8/1-307,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Bacteroides gallinarum TaxID=376806,UPI00037483E8
17914,UniRef100_F3PYD5/1-307,[subseq from] Multifunctional fusion protein,,,,,1.0,Bacteroides fluxus YIT 12057 TaxID=763034,F3PYD5_9BACE
17915,UniRef100_V9VWY2/2-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Leisingera methylohalidivorans DSM 14336 TaxID=999552,V9VWY2_9RHOB
17916,UniRef100_UPI0012AB056D/1-275,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Puniceicoccaceae bacterium TaxID=2026784,UPI0012AB056D
17917,UniRef100_UPI0003828151/4-286,[subseq from] UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,,,,,1.0,Fangia hongkongensis TaxID=270495,UPI0003828151
17918,UniRef100_UPI0013D26AFF/1-306,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Parabacteroides sp. 52 TaxID=2302940,UPI0013D26AFF
17919,UniRef100_UPI0013C8095D/9-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium phaseoli TaxID=396,UPI0013C8095D
17920,UniRef100_A0A2N8HH19/5-283,[subseq from] Multifunctional fusion protein,,,,,1.0,Akkermansia muciniphila TaxID=239935,A0A2N8HH19_9BACT
17921,UniRef100_A0A1G9IY55/8-308,[subseq from] Multifunctional fusion protein,,,,,1.0,Kriegella aquimaris TaxID=192904,A0A1G9IY55_9FLAO
17922,UniRef100_UPI0013D55AE0/1-306,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Dysgonomonas sp. 511 TaxID=2302930,UPI0013D55AE0
17923,UniRef100_A0A0K8MD38/8-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Caedimonas varicaedens TaxID=1629334,A0A0K8MD38_9PROT
17924,UniRef100_A0A520V5W3/7-306,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase (Fragment),,,,,1.0,Flavobacteriales bacterium TaxID=2021391,A0A520V5W3_9FLAO
17925,UniRef100_B0NVT4/1-307,[subseq from] Multifunctional fusion protein,,,,,1.0,Bacteroides stercoris ATCC 43183 TaxID=449673,B0NVT4_BACSE
17926,UniRef100_A0A1C7GXP5/1-307,[subseq from] Multifunctional fusion protein,,,,,2.0,Bacteroides TaxID=816,A0A1C7GXP5_9BACE
17927,UniRef100_A0A4V2PI55/5-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Ancylobacter aquaticus TaxID=100,A0A4V2PI55_ANCAQ
17928,UniRef100_A0A120A2B6/1-307,[subseq from] Multifunctional fusion protein,,,,,3.0,Bacteroides TaxID=816,A0A120A2B6_BACSE
17929,UniRef100_A0A6A2JP32/1-307,[subseq from] Multifunctional fusion protein,,,,,1.0,Bacteroides stercoris TaxID=46506,A0A6A2JP32_BACSE
17930,UniRef100_A0A239QXP6/1-306,[subseq from] Multifunctional fusion protein,,,,,1.0,Prevotellaceae bacterium MN60 TaxID=1945887,A0A239QXP6_9BACT
17931,UniRef100_A0A139L6B6/1-307,[subseq from] Multifunctional fusion protein,,,,,1.0,Bacteroides ovatus TaxID=28116,A0A139L6B6_BACOV
17932,UniRef100_A0A2H1YCA1/4-303,[subseq from] Multifunctional fusion protein,,,,,1.0,Tenacibaculum finnmarkense TaxID=1680763,A0A2H1YCA1_9FLAO
17933,UniRef100_B2V6Y1/6-274,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Sulfurihydrogenibium sp. (strain YO3AOP1) TaxID=436114,B2V6Y1_SULSY
17934,UniRef100_A0A3D9N3Z9/9-313,[subseq from] Multifunctional fusion protein,,,,,1.0,Winogradskyella pacifica TaxID=664642,A0A3D9N3Z9_9FLAO
17935,UniRef100_D3HY88/1-307,[subseq from] Multifunctional fusion protein,,,,,3.0,Prevotellaceae TaxID=171552,D3HY88_9BACT
17936,UniRef100_A0A132H338/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,bacterium P201 TaxID=1768112,A0A132H338_9BACT
17937,UniRef100_A0A0C1E704/2-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Leisingera sp. ANG-M1 TaxID=1577895,A0A0C1E704_9RHOB
17938,UniRef100_A0A4S2ARX4/1-307,[subseq from] Multifunctional fusion protein,,,,,1.0,Bacteroides acidifaciens TaxID=85831,A0A4S2ARX4_9BACE
17939,UniRef100_UPI000BB1DA72/1-305,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Capnocytophaga TaxID=1016,UPI000BB1DA72
17940,UniRef100_A0A2E1DY21/1-308,[subseq from] Multifunctional fusion protein,,,,,1.0,Flavobacteriaceae bacterium TaxID=1871037,A0A2E1DY21_9FLAO
17941,UniRef100_C7M841/1-305,[subseq from] Multifunctional fusion protein,,,,,1.0,Capnocytophaga ochracea (strain ATCC 27872 / DSM 7271 / JCM 12966 / NCTC 12371 / VPI 2845) TaxID=521097,C7M841_CAPOD
17942,UniRef100_W6RVS4/9-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium favelukesii TaxID=348824,W6RVS4_9RHIZ
17943,UniRef100_A0A3R6F5E3/1-306,[subseq from] Multifunctional fusion protein,,,,,1.0,Parabacteroides sp. AM08-6 TaxID=2292053,A0A3R6F5E3_9BACT
17944,UniRef100_S3CJS9/1-305,[subseq from] Multifunctional fusion protein,,,,,4.0,Capnocytophaga TaxID=1016,S3CJS9_9FLAO
17945,UniRef100_A0A2E7B0L8/7-312,[subseq from] (3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase,,,,,1.0,Euryarchaeota archaeon TaxID=2026739,A0A2E7B0L8_9EURY
17946,UniRef100_A0A2W5SE80/5-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Starkeya novella TaxID=921,A0A2W5SE80_STANO
17947,UniRef100_A6KWL4/1-306,[subseq from] Multifunctional fusion protein,,,,,1.0,Bacteroides vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / NBRC 14291 / NCTC 11154) TaxID=435590,A6KWL4_BACV8
17948,UniRef100_A0A1M6GRP8/9-312,[subseq from] Multifunctional fusion protein,,,,,1.0,Arenitalea lutea TaxID=1178825,A0A1M6GRP8_9FLAO
17949,UniRef100_A0A538T9T1/5-288,[subseq from] Multifunctional fusion protein,,,,,1.0,Candidatus Eisenbacteria bacterium TaxID=2212470,A0A538T9T1_9BACT
17950,UniRef100_A0A2N2ZVX6/4-305,[subseq from] Multifunctional fusion protein,,,,,1.0,Bacteroidetes bacterium HGW-Bacteroidetes-11 TaxID=2013679,A0A2N2ZVX6_9BACT
17951,UniRef100_UPI000E44871A/1-307,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Bacteroides stercoris TaxID=46506,UPI000E44871A
17952,UniRef100_UPI000DE52D38/9-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobiales bacterium TaxID=1909294,UPI000DE52D38
17953,UniRef100_UPI00123C4C7A/6-308,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Salegentibacter sp. R32 TaxID=1486285,UPI00123C4C7A
17954,UniRef100_A0A2V5K9D9/7-273,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase (Fragment),,,,,1.0,Verrucomicrobia bacterium TaxID=2026799,A0A2V5K9D9_9BACT
17955,UniRef100_A0A432CKB2/1-301,[subseq from] Multifunctional fusion protein,,,,,1.0,Flavobacterium sp. RSP49 TaxID=2497487,A0A432CKB2_9FLAO
17956,UniRef100_D5QGQ0/31-315,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Komagataeibacter hansenii TaxID=436,D5QGQ0_KOMHA
17957,UniRef100_A0A387FX16/9-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium jaguaris TaxID=1312183,A0A387FX16_9RHIZ
17958,UniRef100_UPI0015A98A05/1-307,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Bacteroidales bacterium TaxID=2030927,UPI0015A98A05
17959,UniRef100_A0A1B8ZFT0/5-307,[subseq from] Multifunctional fusion protein,,,,,2.0,Chryseobacterium TaxID=59732,A0A1B8ZFT0_9FLAO
17960,UniRef100_A0A2E2NS82/26-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Deltaproteobacteria bacterium TaxID=2026735,A0A2E2NS82_9DELT
17961,UniRef100_A0A2A4ZVA6/2-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhodobacteraceae bacterium TaxID=1904441,A0A2A4ZVA6_9RHOB
17962,UniRef100_UPI000EFB2B93/2-286,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudophaeobacter sp. EL27 TaxID=2107580,UPI000EFB2B93
17963,UniRef100_E0NS45/4-310,[subseq from] Multifunctional fusion protein,,,,,2.0,Prevotella marshii TaxID=189722,E0NS45_9BACT
17964,UniRef100_A0A2N6AM34/4-312,[subseq from] Multifunctional fusion protein,,,,,1.0,Ignavibacteria bacterium TaxID=2053306,A0A2N6AM34_9BACT
17965,UniRef100_UPI000930D590/4-303,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Flavobacteriaceae bacterium A100 TaxID=1917170,UPI000930D590
17966,UniRef100_A0A285GL81/4-272,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Orenia metallireducens TaxID=1413210,A0A285GL81_9FIRM
17967,UniRef100_UPI000DD5F4AB/9-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobiales bacterium TaxID=1909294,UPI000DD5F4AB
17968,UniRef100_A0A3T0N0I1/6-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Parasedimentitalea marina TaxID=2483033,A0A3T0N0I1_9RHOB
17969,UniRef100_A0A2D7JIP3/2-285,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhodobacteraceae bacterium TaxID=1904441,A0A2D7JIP3_9RHOB
17970,UniRef100_UPI0006468ED1/10-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Terriglobus sp. TAA 43 TaxID=278961,UPI0006468ED1
17971,UniRef100_A0A511YAU3/5-307,[subseq from] Multifunctional fusion protein,,,,,1.0,Chryseobacterium lathyri TaxID=395933,A0A511YAU3_9FLAO
17972,UniRef100_A0A0R3DW86/5-294,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Bradyrhizobium pachyrhizi TaxID=280333,A0A0R3DW86_9BRAD
17973,UniRef100_A0A420WLC2/8-294,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Litorimonas taeanensis TaxID=568099,A0A420WLC2_9RHOB
17974,UniRef100_A0A329B130/9-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium sp. NFR17 TaxID=1566260,A0A329B130_9RHIZ
17975,UniRef100_A0A1G6GBI4/1-307,[subseq from] Multifunctional fusion protein,,,,,15.0,Bacteroidales TaxID=171549,A0A1G6GBI4_BACOV
17976,UniRef100_UPI0006479F1B/9-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium TaxID=379,UPI0006479F1B
17977,UniRef100_A0A246TY18/9-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,unclassified Rhizobium TaxID=2613769,A0A246TY18_9RHIZ
17978,UniRef100_A0A2S1LFF3/1-301,[subseq from] Multifunctional fusion protein,,,,,1.0,Flavobacterium faecale TaxID=1355330,A0A2S1LFF3_9FLAO
17979,UniRef100_A0A1M5JAT4/4-304,[subseq from] Multifunctional fusion protein,,,,,2.0,Flavobacterium micromati TaxID=229205,A0A1M5JAT4_9FLAO
17980,UniRef100_A0A4Q5G0T6/1-307,[subseq from] Multifunctional fusion protein,,,,,1.0,Bacteroides stercoris TaxID=46506,A0A4Q5G0T6_BACSE
17981,UniRef100_H7FVB3/1-301,[subseq from] Multifunctional fusion protein,,,,,1.0,Flavobacterium frigoris (strain PS1) TaxID=1086011,H7FVB3_FLAFP
17982,UniRef100_A0A4R6NRY4/9-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium sp. BK333 TaxID=2512158,A0A4R6NRY4_9RHIZ
17983,UniRef100_UPI0016612A8D/16-316,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Maribacter sp. ANRC-HE7 TaxID=2737171,UPI0016612A8D
17984,UniRef100_UPI0010320796/9-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium leguminosarum TaxID=384,UPI0010320796
17985,UniRef100_S9QRF3/2-289,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Salipiger mucosus DSM 16094 TaxID=1123237,S9QRF3_9RHOB
17986,UniRef100_UPI00110965C3/9-312,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Winogradskyella algicola TaxID=2575815,UPI00110965C3
17987,UniRef100_UPI00056FB491/1-306,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Zobellia TaxID=112040,UPI00056FB491
17988,UniRef100_A0A5Q4DLN0/2-286,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhodobacteraceae bacterium TaxID=1904441,A0A5Q4DLN0_9RHOB
17989,UniRef100_UPI0004943E5D/5-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Bosea sp. 117 TaxID=1125973,UPI0004943E5D
17990,UniRef100_UPI00048ECDF7/4-306,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Tenacibaculum sp. 47A_GOM-205m TaxID=1380384,UPI00048ECDF7
17991,UniRef100_UPI0014461E64/9-294,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Agrobacterium sp. a22-2 TaxID=2283840,UPI0014461E64
17992,UniRef100_F4BIL3/1-284,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Francisella hispaniensis TaxID=622488,F4BIL3_9GAMM
17993,UniRef100_A0A4S8P654/9-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium ipomoeae TaxID=1210932,A0A4S8P654_9RHIZ
17994,UniRef100_UPI00140CFC1C/4-307,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Polaribacter sp. 11A2H TaxID=2687290,UPI00140CFC1C
17995,UniRef100_UPI00130D8986/11-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobiales bacterium TaxID=1909294,UPI00130D8986
17996,UniRef100_A0A1B7Z8S1/7-306,[subseq from] Multifunctional fusion protein,,,,,1.0,Maribacter sp. T28 TaxID=1836467,A0A1B7Z8S1_9FLAO
17997,UniRef100_UPI00156B2A5E/4-278,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Candidatus Protochlamydia naegleriophila TaxID=389348,UPI00156B2A5E
17998,UniRef100_A0A496U6M9/1-275,[subseq from] Multifunctional fusion protein,,,,,1.0,Candidatus Hydrothermae bacterium TaxID=2250085,A0A496U6M9_9BACT
17999,UniRef100_A0A2E7TUD2/6-310,[subseq from] Multifunctional fusion protein,,,,,1.0,Flavobacteriales bacterium TaxID=2021391,A0A2E7TUD2_9FLAO
18000,UniRef100_A0A2W4NV30/10-295,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Proteobacteria bacterium TaxID=1977087,A0A2W4NV30_9PROT
18001,UniRef100_UPI0006F3AFCE/5-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Methylobacterium sp. Leaf89 TaxID=1736245,UPI0006F3AFCE
18002,UniRef100_UPI0006B4982B/9-312,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Mangrovimonas sp. TPBH4 TaxID=1645914,UPI0006B4982B
18003,UniRef100_A0A2U1JRV2/1-305,[subseq from] Multifunctional fusion protein,,,,,1.0,Flavobacterium sp. LB2P30 TaxID=2169409,A0A2U1JRV2_9FLAO
18004,UniRef100_A0A167YMB0/1-302,[subseq from] Multifunctional fusion protein,,,,,1.0,Flavobacterium fryxellicola TaxID=249352,A0A167YMB0_9FLAO
18005,UniRef100_A0A1M2YM14/9-295,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobium sp. 63-7 TaxID=1895820,A0A1M2YM14_9RHIZ
18006,UniRef100_A0A522MEB7/3-281,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Acidobacteria bacterium TaxID=1978231,A0A522MEB7_9BACT
18007,UniRef100_UPI0008D2E31C/2-286,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Roseivivax marinus TaxID=1379903,UPI0008D2E31C
18008,UniRef100_A0A1G7WLI9/1-307,[subseq from] Multifunctional fusion protein,,,,,2.0,unclassified Prevotella TaxID=2638335,A0A1G7WLI9_9BACT
